subjectID,Start,Object_1,Object_2,congruence,correctness,tooSlow,trialNumber,displayedResponseTime,attention
185,SB,B,S,True,False,True,29,933.3333333333334,
185,BS,B,B,False,False,True,30,933.3333333333334,
185,BS,S,S,False,False,True,31,933.3333333333334,
185,SB,S,B,True,False,True,32,933.3333333333334,
185,BS,B,S,True,False,True,33,933.3333333333334,
185,SB,B,B,False,False,True,34,933.3333333333334,
185,SB,S,S,False,False,True,35,933.3333333333334,
185,BS,B,S,True,False,True,36,933.3333333333334,
185,SB,S,B,True,False,True,37,933.3333333333334,
185,SB,B,S,True,False,True,38,933.3333333333334,
185,BS,S,S,False,False,True,39,933.3333333333334,85.0
186,BS,B,S,True,False,True,0,916.6666666666669,
186,SB,B,S,True,False,True,1,916.6666666666669,
186,BS,S,B,True,False,True,2,933.3333333333334,
186,SB,S,S,False,False,True,3,916.6666666666669,
186,BS,B,S,True,False,True,4,916.6666666666669,
186,SB,B,S,True,False,True,5,916.6666666666669,
186,BS,S,B,True,False,True,6,933.3333333333334,
186,SB,S,S,False,False,True,7,916.6666666666669,
186,BS,S,S,False,False,True,8,933.3333333333334,
186,BS,B,B,False,False,True,9,933.3333333333334,
186,SB,B,S,True,False,True,10,933.3333333333334,
186,SB,S,B,True,False,True,11,916.6666666666669,
186,BS,S,S,False,False,True,12,933.3333333333334,
186,BS,B,S,True,False,True,13,916.6666666666669,
186,BS,B,B,False,False,True,14,933.3333333333334,
186,SB,S,S,False,False,True,15,933.3333333333334,
186,SB,S,S,False,False,True,16,916.6666666666669,
186,SB,S,B,True,False,True,17,916.6666666666669,
186,BS,B,S,True,False,True,18,933.3333333333334,
186,SB,B,S,True,False,True,19,933.3333333333334,
186,BS,B,B,False,False,True,20,933.3333333333334,
186,BS,S,S,False,False,True,21,933.3333333333334,
186,BS,S,S,False,False,True,22,916.6666666666669,
186,BS,B,S,True,False,True,23,916.6666666666669,
186,SB,S,S,False,False,True,24,933.3333333333334,
186,SB,B,B,False,False,True,25,933.3333333333334,
186,SB,B,S,True,False,True,26,933.3333333333334,
186,BS,S,B,True,False,True,27,933.3333333333334,
186,SB,B,S,True,False,True,28,916.6666666666669,
186,BS,B,S,True,False,True,29,933.3333333333334,
186,SB,S,B,True,False,True,30,916.6666666666669,
186,BS,S,S,False,False,True,31,933.3333333333334,
186,SB,S,S,False,False,True,32,916.6666666666669,
186,BS,B,B,False,True,False,33,366.6666666666667,
186,SB,S,B,True,True,False,34,466.6666666666667,
186,BS,B,S,True,True,False,35,383.33333333333337,
186,SB,B,B,False,True,False,36,350.0,
186,BS,S,S,False,True,False,37,650.0,
186,SB,B,S,True,True,False,38,566.6666666666667,
186,SB,S,S,False,True,False,39,500.00000000000006,100.0
187,SB,S,B,True,False,True,0,933.3333333333334,
187,BS,B,S,True,True,False,1,483.33333333333337,
187,SB,B,B,False,True,False,2,583.3333333333334,
187,SB,B,S,True,True,False,3,516.6666666666667,
187,SB,S,B,True,True,False,4,383.33333333333337,
187,BS,B,S,True,False,False,5,400.0,
187,SB,B,B,False,True,False,6,433.33333333333337,
187,SB,B,S,True,True,False,7,483.33333333333337,
187,BS,S,S,False,True,False,8,483.33333333333337,
187,SB,S,S,False,True,False,9,583.3333333333334,
187,SB,S,S,False,False,False,10,383.33333333333337,
187,SB,S,B,True,True,False,11,416.6666666666667,
187,BS,S,S,False,True,False,12,516.6666666666667,
187,BS,B,B,False,False,False,13,516.6666666666667,
187,SB,B,S,True,True,False,14,583.3333333333334,
187,BS,B,S,True,True,False,15,700.0,
187,BS,S,S,False,True,False,16,533.3333333333334,
187,BS,B,S,True,True,False,17,683.3333333333334,
187,SB,B,B,False,True,False,18,466.6666666666667,
187,SB,S,S,False,True,False,19,533.3333333333334,
187,SB,S,B,True,True,False,20,633.3333333333334,
187,SB,B,S,True,True,False,21,600.0,
187,SB,S,S,False,True,False,22,633.3333333333334,
187,SB,S,B,True,True,False,23,583.3333333333334,
187,BS,B,S,True,True,False,24,400.0,
187,SB,B,B,False,True,False,25,583.3333333333334,
187,SB,B,S,True,True,False,26,633.3333333333334,
187,BS,S,S,False,True,False,27,550.0,
187,BS,S,S,False,True,False,28,566.6666666666667,
187,BS,S,B,True,True,False,29,366.6666666666667,
187,BS,B,S,True,True,False,30,433.33333333333337,
187,SB,B,B,False,True,False,31,500.00000000000006,
187,SB,S,S,False,True,False,32,533.3333333333334,
187,SB,B,S,True,True,False,33,566.6666666666667,
187,BS,S,S,False,True,False,34,583.3333333333334,
187,BS,B,S,True,True,False,35,600.0,
187,SB,B,B,False,True,False,36,616.6666666666667,
187,SB,B,S,True,True,False,37,750.0,
187,SB,S,S,False,True,False,38,566.6666666666667,
187,BS,S,B,True,True,False,39,433.33333333333337,100.0
188,BS,S,S,False,True,False,0,650.0,
188,SB,S,S,False,True,False,1,516.6666666666667,
188,BS,B,S,True,True,False,2,533.3333333333334,
188,BS,S,B,True,True,False,3,650.0,
188,BS,S,S,False,True,False,4,566.6666666666667,
188,SB,S,S,False,True,False,5,566.6666666666667,
188,BS,B,S,True,True,False,6,716.6666666666667,
188,BS,S,B,True,True,False,7,616.6666666666667,
188,SB,B,S,True,True,False,8,600.0,
188,SB,B,B,False,True,False,9,466.6666666666667,
188,BS,B,B,False,True,False,10,566.6666666666667,
188,BS,B,S,True,True,False,11,700.0,
188,BS,S,S,False,True,False,12,483.33333333333337,
188,SB,B,S,True,True,False,13,583.3333333333334,
188,SB,S,B,True,True,False,14,366.6666666666667,
188,SB,S,S,False,True,False,15,550.0,
188,BS,S,B,True,True,False,16,416.6666666666667,
188,BS,B,S,True,True,False,17,316.6666666666667,
188,SB,S,S,False,True,False,18,500.00000000000006,
188,SB,B,S,True,True,False,19,500.00000000000006,
188,BS,B,B,False,True,False,20,500.00000000000006,
188,BS,S,S,False,True,False,21,550.0,
188,BS,B,S,True,True,False,22,483.33333333333337,
188,SB,S,S,False,True,False,23,500.00000000000006,
188,SB,B,S,True,True,False,24,450.00000000000006,
188,SB,S,B,True,True,False,25,433.33333333333337,
188,BS,S,S,False,True,False,26,500.00000000000006,
188,BS,B,B,False,False,True,27,916.6666666666669,
188,BS,S,B,True,True,False,28,333.33333333333337,
188,SB,S,S,False,True,False,29,483.33333333333337,
188,BS,S,S,False,True,False,30,483.33333333333337,
188,BS,B,S,True,True,False,31,750.0,
188,SB,B,S,True,True,False,32,416.6666666666667,
188,SB,B,B,False,True,False,33,550.0,
188,SB,B,S,True,True,False,34,566.6666666666667,
188,SB,S,S,False,True,False,35,583.3333333333334,
188,BS,B,B,False,True,False,36,533.3333333333334,
188,BS,S,S,False,True,False,37,683.3333333333334,
188,BS,S,B,True,True,False,38,533.3333333333334,
188,BS,B,S,True,True,False,39,550.0,96.0
189,BS,S,B,True,True,False,0,400.0,
189,BS,B,B,False,False,False,1,416.6666666666667,
189,SB,S,B,True,True,False,2,466.6666666666667,
189,SB,B,S,True,True,False,3,450.00000000000006,
189,BS,S,B,True,True,False,4,483.33333333333337,
189,BS,B,B,False,True,False,5,683.3333333333334,
189,SB,S,B,True,True,False,6,500.00000000000006,
189,SB,B,S,True,True,False,7,566.6666666666667,
189,SB,B,B,False,True,False,8,516.6666666666667,
189,BS,S,S,False,True,False,9,566.6666666666667,
189,SB,B,B,False,True,False,10,400.0,
189,BS,S,S,False,True,False,11,466.6666666666667,
189,BS,B,B,False,True,False,12,366.6666666666667,
189,SB,B,S,True,True,False,13,450.00000000000006,
189,SB,S,B,True,True,False,14,416.6666666666667,
189,BS,S,B,True,True,False,15,466.6666666666667,
189,BS,B,S,True,True,False,16,466.6666666666667,
189,BS,B,B,False,True,False,17,416.6666666666667,
189,BS,S,B,True,True,False,18,450.00000000000006,
189,SB,B,B,False,True,False,19,433.33333333333337,
189,SB,S,S,False,True,False,20,483.33333333333337,
189,SB,S,B,True,True,False,21,483.33333333333337,
189,BS,B,S,True,True,False,22,450.00000000000006,
189,SB,S,B,True,True,False,23,383.33333333333337,
189,BS,B,B,False,True,False,24,433.33333333333337,
189,BS,S,B,True,True,False,25,483.33333333333337,
189,SB,S,S,False,True,False,26,400.0,
189,SB,B,B,False,True,False,27,383.33333333333337,
189,SB,S,B,True,True,False,28,450.00000000000006,
189,BS,B,B,False,True,False,29,483.33333333333337,
189,BS,S,B,True,True,False,30,500.00000000000006,
189,BS,B,S,True,True,False,31,516.6666666666667,
189,SB,B,B,False,True,False,32,450.00000000000006,
189,SB,S,S,False,True,False,33,466.6666666666667,
189,SB,S,S,False,True,False,34,366.6666666666667,
189,SB,S,B,True,True,False,35,450.00000000000006,
189,SB,B,S,True,True,False,36,400.0,
189,SB,B,B,False,True,False,37,450.00000000000006,
189,BS,S,B,True,True,False,38,433.33333333333337,
189,BS,B,B,False,True,False,39,516.6666666666667,100.0
190,BS,B,S,True,False,False,0,200.0,
190,SB,B,B,False,False,True,1,916.6666666666669,
190,BS,S,S,False,False,True,2,916.6666666666669,
190,SB,S,B,True,False,False,3,666.6666666666667,
190,BS,B,S,True,True,False,4,50.0,
190,SB,B,B,False,False,False,5,483.33333333333337,
190,BS,S,S,False,False,True,6,933.3333333333334,
190,SB,S,B,True,False,True,7,916.6666666666669,
190,SB,S,S,False,False,False,8,200.0,
190,SB,B,S,True,True,False,9,883.3333333333334,
190,BS,S,B,True,False,False,10,216.66666666666669,
190,SB,S,S,False,False,False,11,766.6666666666667,
190,BS,B,S,True,False,False,12,150.0,
190,SB,B,B,False,False,True,13,933.3333333333334,
190,SB,B,S,True,False,False,14,333.33333333333337,
190,BS,S,S,False,False,False,15,700.0,
190,SB,B,S,True,False,True,16,933.3333333333334,
190,BS,S,B,True,False,False,17,550.0,
190,SB,S,S,False,False,True,18,916.6666666666669,
190,SB,B,B,False,True,False,19,333.33333333333337,
190,BS,S,S,False,False,True,20,916.6666666666669,
190,BS,B,S,True,False,True,21,933.3333333333334,
190,SB,S,S,False,False,True,22,916.6666666666669,
190,BS,S,S,False,False,True,23,916.6666666666669,
190,BS,S,B,True,False,True,24,916.6666666666669,
190,BS,B,S,True,False,True,25,916.6666666666669,
190,BS,B,B,False,True,False,26,783.3333333333334,
190,SB,B,S,True,False,False,27,600.0,
190,BS,B,S,True,False,False,28,216.66666666666669,
190,BS,S,S,False,True,False,29,116.66666666666669,
190,SB,B,S,True,True,False,30,516.6666666666667,
190,SB,B,B,False,True,False,31,16.666666666666668,
190,SB,S,S,False,False,False,32,183.33333333333331,
190,BS,S,B,True,False,True,33,916.6666666666669,
190,SB,B,S,True,False,True,34,933.3333333333334,
190,SB,S,S,False,False,False,35,700.0,
190,BS,B,S,True,False,True,36,933.3333333333334,
190,SB,S,B,True,True,False,37,116.66666666666669,
190,BS,S,S,False,False,True,38,933.3333333333334,
190,BS,B,B,False,True,False,39,250.00000000000003,79.0
191,SB,S,B,True,False,True,0,916.6666666666669,
191,SB,S,S,False,False,True,1,950.0,
191,BS,B,S,True,False,True,2,933.3333333333334,
191,SB,B,B,False,True,False,3,0.0,
191,SB,S,B,True,True,False,4,66.66666666666667,
191,SB,S,S,False,False,False,5,16.666666666666668,
191,BS,B,S,True,True,False,6,300.0,
191,SB,B,B,False,True,False,7,316.6666666666667,
191,SB,B,S,True,True,False,8,416.6666666666667,
191,BS,S,S,False,True,False,9,383.33333333333337,
191,SB,B,B,False,True,False,10,250.00000000000003,
191,SB,S,S,False,True,False,11,316.6666666666667,
191,SB,S,B,True,True,False,12,350.0,
191,BS,S,S,False,True,False,13,383.33333333333337,
191,BS,B,S,True,True,False,14,416.6666666666667,
191,SB,B,S,True,True,False,15,533.3333333333334,
191,SB,S,S,False,True,False,16,433.33333333333337,
191,BS,S,S,False,True,False,17,450.00000000000006,
191,BS,B,B,False,True,False,18,316.6666666666667,
191,SB,B,S,True,True,False,19,616.6666666666667,
191,BS,S,B,True,True,False,20,466.6666666666667,
191,BS,B,S,True,True,False,21,333.33333333333337,
191,BS,B,S,True,True,False,22,433.33333333333337,
191,SB,B,S,True,True,False,23,516.6666666666667,
191,BS,S,B,True,True,False,24,433.33333333333337,
191,BS,S,S,False,True,False,25,350.0,
191,SB,B,B,False,True,False,26,400.0,
191,SB,S,S,False,True,False,27,383.33333333333337,
191,SB,S,S,False,True,False,28,500.00000000000006,
191,SB,B,S,True,True,False,29,400.0,
191,SB,S,B,True,True,False,30,483.33333333333337,
191,BS,B,S,True,True,False,31,416.6666666666667,
191,SB,B,B,False,False,False,32,383.33333333333337,
191,BS,S,S,False,False,False,33,400.0,
191,SB,S,S,False,True,False,34,516.6666666666667,
191,BS,S,S,False,True,False,35,450.00000000000006,
191,SB,S,B,True,True,False,36,333.33333333333337,
191,BS,B,S,True,True,False,37,316.6666666666667,
191,SB,B,B,False,True,False,38,400.0,
191,SB,B,S,True,True,False,39,366.6666666666667,85.0
192,SB,S,B,True,False,True,0,916.6666666666669,
192,BS,S,S,False,False,True,1,916.6666666666669,
192,BS,S,B,True,False,True,2,916.6666666666669,
192,BS,B,B,False,False,True,3,933.3333333333334,
192,SB,S,B,True,False,True,4,916.6666666666669,
192,BS,S,S,False,False,True,5,916.6666666666669,
192,BS,S,B,True,False,True,6,916.6666666666669,
192,BS,B,B,False,False,True,7,916.6666666666669,
192,BS,B,S,True,False,True,8,916.6666666666669,
192,SB,B,B,False,False,True,9,916.6666666666669,
192,SB,B,B,False,False,True,10,916.6666666666669,
192,BS,B,B,False,True,False,11,600.0,
192,BS,S,B,True,True,False,12,433.33333333333337,
192,SB,B,S,True,True,False,13,616.6666666666667,
192,SB,S,B,True,True,False,14,333.33333333333337,
192,BS,S,S,False,True,False,15,733.3333333333334,
192,BS,S,B,True,True,False,16,450.00000000000006,
192,SB,B,B,False,True,False,17,550.0,
192,BS,B,B,False,True,False,18,583.3333333333334,
192,SB,B,S,True,True,False,19,466.6666666666667,
192,SB,S,B,True,True,False,20,350.0,
192,SB,S,S,False,True,False,21,616.6666666666667,
192,BS,S,B,True,True,False,22,483.33333333333337,
192,SB,B,B,False,True,False,23,550.0,
192,BS,S,S,False,True,False,24,600.0,
192,SB,S,B,True,True,False,25,400.0,
192,SB,B,S,True,True,False,26,433.33333333333337,
192,BS,B,B,False,True,False,27,683.3333333333334,
192,BS,S,B,True,True,False,28,433.33333333333337,
192,SB,B,S,True,True,False,29,683.3333333333334,
192,SB,S,B,True,True,False,30,416.6666666666667,
192,SB,B,B,False,True,False,31,550.0,
192,BS,S,S,False,True,False,32,633.3333333333334,
192,BS,B,B,False,True,False,33,433.33333333333337,
192,BS,S,B,True,True,False,34,366.6666666666667,
192,SB,S,B,True,True,False,35,483.33333333333337,
192,SB,B,S,True,True,False,36,500.00000000000006,
192,SB,B,B,False,True,False,37,600.0,
192,BS,B,B,False,True,False,38,750.0,
192,BS,S,S,False,True,False,39,700.0,100.0
193,SB,B,S,True,True,False,0,566.6666666666667,
193,SB,B,B,False,False,False,1,366.6666666666667,
193,BS,S,B,True,True,False,2,750.0,
193,BS,B,B,False,True,False,3,533.3333333333334,
193,SB,B,S,True,True,False,4,500.00000000000006,
193,SB,B,B,False,True,False,5,366.6666666666667,
193,BS,S,B,True,True,False,6,400.0,
193,BS,B,B,False,True,False,7,583.3333333333334,
193,SB,S,B,True,True,False,8,483.33333333333337,
193,SB,S,S,False,True,False,9,433.33333333333337,
193,BS,S,S,False,True,False,10,350.0,
193,SB,B,B,False,True,False,11,516.6666666666667,
193,BS,S,B,True,True,False,12,366.6666666666667,
193,SB,B,S,True,True,False,13,383.33333333333337,
193,SB,S,B,True,True,False,14,483.33333333333337,
193,BS,B,B,False,True,False,15,466.6666666666667,
193,BS,S,S,False,True,False,16,483.33333333333337,
193,SB,B,B,False,True,False,17,416.6666666666667,
193,BS,S,B,True,True,False,18,333.33333333333337,
193,SB,S,B,True,True,False,19,450.00000000000006,
193,SB,B,S,True,True,False,20,466.6666666666667,
193,BS,B,B,False,False,False,21,383.33333333333337,
193,BS,B,B,False,True,False,22,366.6666666666667,
193,SB,S,B,True,True,False,23,383.33333333333337,
193,SB,B,B,False,True,False,24,383.33333333333337,
193,BS,B,S,True,True,False,25,383.33333333333337,
193,BS,S,B,True,True,False,26,416.6666666666667,
193,BS,S,S,False,True,False,27,500.00000000000006,
193,SB,S,B,True,True,False,28,450.00000000000006,
193,BS,B,B,False,True,False,29,433.33333333333337,
193,SB,S,S,False,True,False,30,550.0,
193,SB,B,B,False,False,True,31,933.3333333333334,
193,BS,S,B,True,True,False,32,483.33333333333337,
193,BS,B,S,True,True,False,33,433.33333333333337,
193,BS,B,B,False,False,False,34,483.33333333333337,
193,SB,B,S,True,True,False,35,466.6666666666667,
193,SB,S,B,True,True,False,36,466.6666666666667,
193,SB,B,B,False,False,False,37,583.3333333333334,
193,BS,S,S,False,True,False,38,516.6666666666667,
193,BS,S,B,True,True,False,39,416.6666666666667,55.0
194,SB,S,S,False,True,False,0,666.6666666666667,
194,SB,B,B,False,False,True,1,933.3333333333334,
194,BS,B,S,True,True,False,2,483.33333333333337,
194,SB,S,B,True,True,False,3,550.0,
194,SB,S,S,False,True,False,4,533.3333333333334,
194,SB,B,B,False,True,False,5,416.6666666666667,
194,BS,B,S,True,True,False,6,433.33333333333337,
194,SB,S,B,True,True,False,7,466.6666666666667,
194,BS,S,S,False,True,False,8,500.00000000000006,
194,SB,B,S,True,True,False,9,550.0,
194,BS,S,S,False,True,False,10,400.0,
194,BS,S,B,True,True,False,11,483.33333333333337,
194,BS,B,S,True,True,False,12,550.0,
194,SB,S,S,False,True,False,13,516.6666666666667,
194,SB,B,S,True,True,False,14,433.33333333333337,
194,SB,B,B,False,False,False,15,400.0,
194,BS,B,B,False,True,False,16,533.3333333333334,
194,BS,S,S,False,True,False,17,500.00000000000006,
194,SB,S,B,True,True,False,18,466.6666666666667,
194,SB,B,S,True,True,False,19,500.00000000000006,
194,BS,B,S,True,True,False,20,500.00000000000006,
194,SB,S,S,False,True,False,21,533.3333333333334,
194,BS,B,S,True,True,False,22,566.6666666666667,
194,SB,S,S,False,True,False,23,533.3333333333334,
194,BS,S,S,False,True,False,24,500.00000000000006,
194,BS,S,B,True,True,False,25,433.33333333333337,
194,SB,B,S,True,True,False,26,566.6666666666667,
194,BS,B,B,False,True,False,27,566.6666666666667,
194,SB,S,S,False,True,False,28,483.33333333333337,
194,BS,B,B,False,True,False,29,466.6666666666667,
194,BS,S,S,False,True,False,30,516.6666666666667,
194,SB,B,S,True,True,False,31,583.3333333333334,
194,BS,B,S,True,True,False,32,516.6666666666667,
194,SB,S,B,True,True,False,33,550.0,
194,BS,S,S,False,True,False,34,516.6666666666667,
194,SB,S,S,False,True,False,35,516.6666666666667,
194,SB,B,S,True,True,False,36,566.6666666666667,
194,SB,B,B,False,True,False,37,483.33333333333337,
194,BS,B,S,True,True,False,38,500.00000000000006,
194,SB,S,B,True,True,False,39,500.00000000000006,100.0
195,SB,S,B,True,False,True,0,916.6666666666669,
195,BS,S,B,True,True,False,1,50.0,
195,SB,S,S,False,False,False,2,116.66666666666669,
195,BS,B,B,False,False,True,3,933.3333333333334,
195,SB,S,B,True,True,False,4,183.33333333333331,
195,BS,S,B,True,True,False,5,350.0,
195,SB,S,S,False,True,False,6,350.0,
195,BS,B,B,False,True,False,7,450.00000000000006,
195,SB,B,B,False,True,False,8,433.33333333333337,
195,BS,B,S,True,True,False,9,383.33333333333337,
195,BS,B,S,True,True,False,10,383.33333333333337,
195,SB,B,B,False,True,False,11,400.0,
195,SB,S,B,True,True,False,12,416.6666666666667,
195,BS,B,B,False,True,False,13,383.33333333333337,
195,SB,S,S,False,True,False,14,366.6666666666667,
195,BS,S,B,True,True,False,15,333.33333333333337,
195,SB,S,B,True,True,False,16,416.6666666666667,
195,BS,S,B,True,True,False,17,383.33333333333337,
195,SB,B,S,True,True,False,18,383.33333333333337,
195,BS,B,B,False,True,False,19,433.33333333333337,
195,BS,S,S,False,True,False,20,466.6666666666667,
195,SB,B,B,False,True,False,21,333.33333333333337,
195,BS,S,B,True,True,False,22,333.33333333333337,
195,BS,S,S,False,True,False,23,333.33333333333337,
195,BS,B,B,False,True,False,24,383.33333333333337,
195,SB,B,B,False,True,False,25,466.6666666666667,
195,SB,S,B,True,True,False,26,483.33333333333337,
195,BS,B,S,True,False,False,27,333.33333333333337,
195,SB,S,B,True,True,False,28,466.6666666666667,
195,SB,B,B,False,True,False,29,416.6666666666667,
195,BS,S,S,False,True,False,30,416.6666666666667,
195,BS,S,B,True,True,False,31,500.00000000000006,
195,BS,B,B,False,True,False,32,566.6666666666667,
195,BS,B,S,True,True,False,33,466.6666666666667,
195,SB,B,S,True,True,False,34,516.6666666666667,
195,SB,S,B,True,True,False,35,683.3333333333334,
195,SB,B,B,False,True,False,36,516.6666666666667,
195,SB,S,S,False,True,False,37,583.3333333333334,
195,BS,B,B,False,True,False,38,600.0,
195,BS,S,B,True,True,False,39,500.00000000000006,0.0
196,SB,S,B,True,True,False,0,333.33333333333337,
196,SB,S,S,False,False,False,1,533.3333333333334,
196,BS,B,S,True,False,True,2,916.6666666666669,
196,SB,B,S,True,False,True,3,933.3333333333334,
196,SB,S,B,True,True,False,4,0.0,
196,SB,S,S,False,False,False,5,33.333333333333336,
196,BS,B,S,True,True,False,6,100.0,
196,SB,B,S,True,True,False,7,116.66666666666669,
196,SB,B,B,False,False,False,8,116.66666666666669,
196,BS,S,S,False,False,False,9,66.66666666666667,
196,BS,S,S,False,False,False,10,0.0,
196,BS,B,S,True,True,False,11,100.0,
196,SB,B,S,True,True,False,12,116.66666666666669,
196,SB,B,B,False,False,False,13,16.666666666666668,
196,SB,S,S,False,False,False,14,83.33333333333334,
196,BS,S,B,True,True,False,15,33.333333333333336,
196,SB,B,S,True,True,False,16,83.33333333333334,
196,BS,B,S,True,False,False,17,50.0,
196,BS,S,B,True,True,False,18,0.0,
196,SB,S,S,False,True,False,19,800.0,
196,BS,S,S,False,True,False,20,516.6666666666667,
196,BS,B,B,False,True,False,21,266.6666666666667,
196,BS,B,S,True,True,False,22,450.00000000000006,
196,SB,B,S,True,True,False,23,400.0,
196,BS,B,B,False,True,False,24,300.0,
196,BS,S,S,False,True,False,25,516.6666666666667,
196,SB,S,B,True,True,False,26,450.00000000000006,
196,SB,S,S,False,True,False,27,433.33333333333337,
196,BS,S,S,False,True,False,28,400.0,
196,SB,B,S,True,True,False,29,416.6666666666667,
196,SB,S,S,False,True,False,30,366.6666666666667,
196,SB,B,B,False,True,False,31,500.00000000000006,
196,BS,B,S,True,True,False,32,483.33333333333337,
196,BS,S,B,True,True,False,33,300.0,
196,BS,S,B,True,True,False,34,433.33333333333337,
196,BS,B,S,True,True,False,35,383.33333333333337,
196,SB,B,S,True,True,False,36,450.00000000000006,
196,SB,B,B,False,True,False,37,433.33333333333337,
196,SB,S,S,False,True,False,38,350.0,
196,BS,S,S,False,True,False,39,366.6666666666667,75.0
197,BS,S,B,True,False,True,0,916.6666666666669,
197,SB,S,B,True,True,False,1,216.66666666666669,
197,SB,B,S,True,False,True,2,916.6666666666669,
197,BS,B,B,False,False,True,3,933.3333333333334,
197,BS,S,B,True,False,True,4,933.3333333333334,
197,SB,S,B,True,True,False,5,483.33333333333337,
197,SB,B,S,True,False,True,6,916.6666666666669,
197,BS,B,B,False,False,True,7,933.3333333333334,
197,SB,S,S,False,False,False,8,16.666666666666668,
197,SB,B,B,False,False,True,9,933.3333333333334,
197,SB,S,B,True,False,True,10,933.3333333333334,
197,BS,S,B,True,False,True,11,933.3333333333334,
197,BS,S,S,False,False,True,12,933.3333333333334,
197,BS,B,B,False,False,True,13,933.3333333333334,
197,SB,B,S,True,False,True,14,933.3333333333334,
197,SB,B,B,False,False,True,15,933.3333333333334,
197,SB,S,S,False,False,False,16,83.33333333333334,
197,BS,B,B,False,False,False,17,33.333333333333336,
197,SB,B,B,False,False,True,18,933.3333333333334,
197,SB,B,S,True,False,False,19,183.33333333333331,
197,BS,S,B,True,False,False,20,83.33333333333334,
197,SB,S,B,True,True,False,21,66.66666666666667,
197,SB,B,B,False,True,False,22,50.0,
197,BS,B,B,False,False,False,23,33.333333333333336,
197,SB,S,B,True,True,False,24,150.0,
197,BS,B,S,True,False,False,25,183.33333333333331,
197,BS,S,B,True,True,False,26,166.66666666666669,
197,SB,S,S,False,False,False,27,50.0,
197,BS,B,S,True,True,False,28,83.33333333333334,
197,SB,B,B,False,False,False,29,50.0,
197,BS,B,B,False,True,False,30,50.0,
197,BS,S,B,True,True,False,31,116.66666666666669,
197,SB,S,B,True,False,True,32,933.3333333333334,
197,BS,S,S,False,False,False,33,200.0,
197,SB,S,S,False,False,False,34,166.66666666666669,
197,SB,B,B,False,True,False,35,33.333333333333336,
197,BS,B,S,True,False,False,36,133.33333333333334,
197,BS,B,B,False,False,False,37,16.666666666666668,
197,SB,S,B,True,True,False,38,183.33333333333331,
197,BS,S,B,True,True,False,39,33.333333333333336,100.0
198,SB,B,B,False,False,True,0,933.3333333333334,
198,SB,S,B,True,False,True,1,933.3333333333334,
198,SB,S,S,False,False,True,2,933.3333333333334,
198,BS,S,B,True,True,False,3,816.6666666666667,
198,SB,B,B,False,True,False,4,800.0,
198,SB,S,B,True,True,False,5,666.6666666666667,
198,SB,S,S,False,True,False,6,566.6666666666667,
198,BS,S,B,True,True,False,7,716.6666666666667,
198,BS,B,B,False,True,False,8,483.33333333333337,
198,SB,B,S,True,True,False,9,366.6666666666667,
198,SB,S,B,True,True,False,10,483.33333333333337,
198,BS,B,B,False,True,False,11,516.6666666666667,
198,SB,B,B,False,True,False,12,550.0,
198,SB,B,S,True,True,False,13,683.3333333333334,
198,BS,S,B,True,True,False,14,600.0,
198,BS,S,S,False,True,False,15,550.0,
198,BS,B,S,True,True,False,16,466.6666666666667,
198,BS,S,B,True,True,False,17,666.6666666666667,
198,SB,S,S,False,True,False,18,450.00000000000006,
198,BS,B,B,False,True,False,19,700.0,
198,SB,B,B,False,True,False,20,566.6666666666667,
198,SB,S,B,True,True,False,21,433.33333333333337,
198,SB,B,S,True,True,False,22,550.0,
198,SB,B,B,False,True,False,23,816.6666666666667,
198,BS,B,B,False,True,False,24,466.6666666666667,
198,BS,S,B,True,True,False,25,516.6666666666667,
198,SB,S,B,True,True,False,26,516.6666666666667,
198,SB,S,S,False,True,False,27,633.3333333333334,
198,BS,S,B,True,True,False,28,466.6666666666667,
198,BS,B,B,False,True,False,29,583.3333333333334,
198,SB,S,S,False,True,False,30,483.33333333333337,
198,SB,B,B,False,True,False,31,516.6666666666667,
198,SB,S,B,True,True,False,32,566.6666666666667,
198,SB,B,S,True,True,False,33,450.00000000000006,
198,BS,B,S,True,True,False,34,566.6666666666667,
198,BS,S,B,True,True,False,35,450.00000000000006,
198,SB,B,B,False,True,False,36,466.6666666666667,
198,BS,B,B,False,True,False,37,466.6666666666667,
198,SB,S,B,True,True,False,38,600.0,
198,SB,S,S,False,False,False,39,466.6666666666667,96.0
199,BS,B,S,True,True,False,0,583.3333333333334,
199,BS,B,B,False,True,False,1,650.0,
199,SB,S,S,False,True,False,2,800.0,
199,SB,B,B,False,True,False,3,516.6666666666667,
199,BS,B,S,True,True,False,4,433.33333333333337,
199,BS,B,B,False,True,False,5,533.3333333333334,
199,SB,S,S,False,True,False,6,433.33333333333337,
199,SB,B,B,False,True,False,7,466.6666666666667,
199,SB,S,B,True,True,False,8,533.3333333333334,
199,BS,S,B,True,True,False,9,566.6666666666667,
199,BS,S,B,True,True,False,10,483.33333333333337,
199,SB,S,B,True,True,False,11,650.0,
199,SB,B,B,False,True,False,12,433.33333333333337,
199,BS,B,S,True,True,False,13,483.33333333333337,
199,BS,B,B,False,True,False,14,316.6666666666667,
199,SB,S,S,False,True,False,15,433.33333333333337,
199,BS,S,B,True,True,False,16,350.0,
199,SB,B,B,False,True,False,17,383.33333333333337,
